City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Kon Tum,VN,2022-04-28 00:06:31,14.35,108.0,75.25,76,39,2.04
294,Maniitsoq,GL,2022-04-28 00:05:39,65.4167,-52.9,31.89,99,100,19.1
295,Uruzgan,AF,2022-04-28 00:06:32,32.8333,66.0,68.23,22,97,1.92
296,Mirabad,AF,2022-04-28 00:06:32,30.4362,61.8383,79.38,28,4,10.4
297,San Cristobal,VE,2022-04-28 00:06:32,7.7669,-72.225,66.6,99,99,1.48
298,Vila Do Maio,CV,2022-04-28 00:05:03,15.1333,-23.2167,70.45,74,5,16.06
299,Puro,PH,2022-04-28 00:06:33,12.4841,123.3827,83.01,76,100,13.89
300,Nome,US,2022-04-28 00:05:42,64.5011,-165.4064,38.1,72,13,2.01
301,Straumen,NO,2022-04-28 00:06:33,63.8709,11.2999,37.4,85,100,15.73
302,Syracuse,IT,2022-04-28 00:06:33,37.0881,15.2792,57.31,66,82,8.72
303,Los Llanos De Aridane,ES,2022-04-28 00:02:00,28.6585,-17.9182,60.55,83,40,11.5
304,Baglung,NP,2022-04-28 00:06:34,28.2719,83.5898,67.5,37,0,6.42
305,Miri,MY,2022-04-28 00:06:34,4.4148,114.0089,78.37,82,100,4.18
306,Aykhal,RU,2022-04-28 00:05:02,66.0,111.5,21.6,91,95,7.43
307,Kabale,UG,2022-04-28 00:06:35,-1.2486,29.9899,55.72,95,88,2.3
308,Revda,RU,2022-04-28 00:06:35,56.801,59.9303,55.08,89,96,11.48
309,Bambanglipuro,ID,2022-04-28 00:01:54,-7.95,110.2833,77.92,85,100,3.15
310,Neuquen,AR,2022-04-28 00:06:36,-38.9516,-68.0591,49.89,37,0,18.41
311,Itarema,BR,2022-04-28 00:01:58,-2.9248,-39.9167,78.55,81,97,9.46
312,Itacurubi Del Rosario,PY,2022-04-28 00:06:36,-24.5,-56.6833,88.05,41,74,8.57
313,Katobu,ID,2022-04-28 00:06:36,-4.9408,122.5276,79.56,87,93,0.4
314,Fare,PF,2022-04-28 00:06:38,-16.7,-151.0167,80.91,76,12,20.18
315,Bilibino,RU,2022-04-28 00:06:38,68.0546,166.4372,31.69,89,100,3.15
316,Salinopolis,BR,2022-04-28 00:06:39,-0.6136,-47.3561,78.58,86,99,8.19
317,Cienega,CO,2022-04-28 00:06:39,5.4087,-73.2957,53.92,95,98,0.89
318,Gat,IL,2022-04-28 00:06:39,31.61,34.7642,70.39,100,1,2.59
319,Tiksi,RU,2022-04-28 00:06:40,71.6872,128.8694,7.9,93,99,0.81
320,Bonavista,CA,2022-04-28 00:06:40,48.6499,-53.1147,36.52,85,90,9.42
321,Mahajanga,MG,2022-04-28 00:06:40,-15.7167,46.3167,76.57,82,46,8.1
322,Cockburn Town,TC,2022-04-28 00:06:41,21.4612,-71.1419,75.52,62,1,14.92
323,Tocopilla,CL,2022-04-28 00:06:02,-22.092,-70.1979,66.58,76,85,6.98
324,Constantine,DZ,2022-04-28 00:03:46,36.365,6.6147,58.41,82,75,5.75
325,Iskandar,UZ,2022-04-28 00:06:41,41.5539,69.7008,58.05,40,55,9.98
326,Ibotirama,BR,2022-04-28 00:06:41,-12.1853,-43.2206,78.37,53,67,2.19
327,Perth,AU,2022-04-28 00:02:31,-31.9333,115.8333,62.78,94,20,6.91
328,Lakheri,IN,2022-04-28 00:06:42,25.6667,76.1667,87.35,15,0,8.55
329,Iberia,US,2022-04-28 00:01:56,29.9502,-91.7507,76.98,56,0,8.05
330,Den Helder,NL,2022-04-28 00:06:42,52.9599,4.7593,48.18,68,100,5.99
331,Bay Roberts,CA,2022-04-28 00:03:06,47.5999,-53.2648,37.51,86,71,1.01
332,Port Lincoln,AU,2022-04-28 00:06:30,-34.7333,135.8667,72.48,48,95,14.76
333,Zabaykalsk,RU,2022-04-28 00:06:43,49.6333,117.3167,41.72,26,59,11.77
334,Srednekolymsk,RU,2022-04-28 00:06:43,67.45,153.6833,22.71,87,100,5.03
335,Suntar,RU,2022-04-28 00:06:43,62.1444,117.6319,31.53,67,68,5.14
336,Addanki,IN,2022-04-28 00:06:44,15.8167,79.9833,78.57,87,3,5.41
337,Calvia,ES,2022-04-28 00:06:44,39.5657,2.5062,57.96,62,100,1.72
338,Hasaki,JP,2022-04-28 00:04:36,35.7333,140.8333,59.4,55,100,18.81
339,Mpika,ZM,2022-04-28 00:06:44,-11.8343,31.4529,59.36,96,99,9.82
340,Kemijarvi,FI,2022-04-28 00:06:45,66.7131,27.4306,25.39,81,97,8.93
341,Great Falls,US,2022-04-28 00:04:40,47.5002,-111.3008,59.67,43,0,14.97
342,Oktyabrskoye,RU,2022-04-28 00:06:45,43.0645,44.7417,51.94,81,46,4.47
343,Lavrentiya,RU,2022-04-28 00:04:59,65.5833,-171.0,27.79,79,42,3.04
344,Raisio,FI,2022-04-28 00:06:45,60.4859,22.169,33.82,86,0,4.61
345,Pevek,RU,2022-04-28 00:06:46,69.7008,170.3133,34.84,78,100,16.93
346,Faanui,PF,2022-04-28 00:06:46,-16.4833,-151.75,80.96,76,12,20.98
347,Marquette,US,2022-04-28 00:05:53,46.5333,-87.6335,31.82,54,10,4.94
348,Aswan,EG,2022-04-28 00:06:46,24.0934,32.907,81.07,16,0,9.46
349,Billings,US,2022-04-28 00:06:47,45.7833,-108.5007,62.37,46,100,10.36
350,Yaring,TH,2022-04-28 00:06:47,6.8662,101.3689,81.28,86,45,4.14
351,Biak,ID,2022-04-28 00:06:47,-0.9131,122.8766,79.18,81,87,1.9
352,Goundam,ML,2022-04-28 00:06:47,16.4145,-3.6708,81.39,19,0,11.52
353,Ketchikan,US,2022-04-28 00:06:48,55.3422,-131.6461,47.98,66,68,6.46
354,Voloshka,RU,2022-04-28 00:06:48,61.3314,40.0858,18.27,91,13,1.92
355,Catuday,PH,2022-04-28 00:06:48,16.2923,119.8062,83.79,66,31,16.82
356,Ajdabiya,LY,2022-04-28 00:06:49,30.7554,20.2263,72.63,23,0,23.35
357,Aklavik,CA,2022-04-28 00:06:49,68.2191,-135.0107,20.61,81,100,9.84
358,Makakilo City,US,2022-04-28 00:06:49,21.3469,-158.0858,80.92,62,75,14.97
359,Booue,GA,2022-04-28 00:06:50,-0.0921,11.9385,72.84,96,46,2.28
360,Ninotsminda,GE,2022-04-28 00:06:50,41.2646,43.5916,42.85,84,49,3.74
361,Meulaboh,ID,2022-04-28 00:05:01,4.1363,96.1285,77.56,90,81,3.56
362,Kahului,US,2022-04-28 00:06:20,20.8947,-156.47,84.22,63,40,18.41
363,Vanimo,PG,2022-04-28 00:06:50,-2.6741,141.3028,80.74,81,100,3.74
364,Batemans Bay,AU,2022-04-28 00:06:51,-35.7167,150.1833,67.1,75,38,4.74
365,Shimoda,JP,2022-04-28 00:06:51,34.6667,138.95,60.1,72,100,20.87
366,Stanovoye,RU,2022-04-28 00:06:51,52.7638,38.3582,40.35,90,57,7.9
367,Ucluelet,CA,2022-04-28 00:06:52,48.9329,-125.5528,52.09,70,39,1.99
368,Mikhaylovka,RU,2022-04-28 00:06:52,50.06,43.2379,43.7,82,0,9.66
369,Zhigalovo,RU,2022-04-28 00:06:52,54.8097,105.1578,33.67,75,25,4.79
370,Poronaysk,RU,2022-04-28 00:06:53,49.2167,143.1167,33.71,73,100,29.37
371,Port Shepstone,ZA,2022-04-28 00:06:53,-30.7414,30.455,61.29,82,2,9.06
372,Vilhena,BR,2022-04-28 00:06:53,-12.7406,-60.1458,74.34,66,43,0.54
373,Chernyshevskiy,RU,2022-04-28 00:06:54,63.0128,112.4714,25.45,79,89,2.33
374,Ust-Maya,RU,2022-04-28 00:06:54,60.4167,134.5333,32.13,68,61,6.85
375,Contamana,PE,2022-04-28 00:06:54,-7.3333,-75.0167,78.93,74,100,1.34
376,Verkhnyaya Inta,RU,2022-04-28 00:06:54,65.9811,60.3094,24.35,77,100,9.08
377,Houma,US,2022-04-28 00:06:55,29.5958,-90.7195,77.0,39,0,4.61
378,Shiyan,CN,2022-04-28 00:06:55,32.6475,110.7781,55.17,94,100,6.91
379,Yantikovo,RU,2022-04-28 00:06:55,55.8216,47.9104,43.52,89,81,12.62
380,Mataram,ID,2022-04-28 00:06:56,-8.5833,116.1167,77.81,69,83,6.42
381,Mugumu,TZ,2022-04-28 00:06:56,-1.85,34.7,60.71,95,100,1.39
382,Montecristo,CO,2022-04-28 00:06:56,8.2971,-74.4733,76.91,96,94,1.88
383,Marzuq,YE,2022-04-28 00:06:57,14.4,46.4667,71.74,53,5,6.6
384,Charters Towers,AU,2022-04-28 00:06:49,-20.1,146.2667,77.2,68,12,12.35
385,Lapua,FI,2022-04-28 00:06:57,62.9693,23.0088,31.1,74,42,6.42
386,Chupa,RU,2022-04-28 00:06:57,66.27,33.0549,23.49,81,81,9.86
387,Tura,IN,2022-04-28 00:06:58,25.5198,90.2201,69.73,85,0,3.44
388,Ukiah,US,2022-04-28 00:06:58,39.1502,-123.2078,66.09,48,0,9.22
389,Juegang,CN,2022-04-28 00:06:58,32.3174,121.1855,61.95,81,64,12.59
390,Penzance,GB,2022-04-28 00:04:19,50.1186,-5.5371,47.08,76,100,17.31
391,Dudinka,RU,2022-04-28 00:06:59,69.4058,86.1778,33.62,99,100,12.28
392,Itoman,JP,2022-04-28 00:06:59,26.1247,127.6694,81.37,81,75,11.5
393,Minot,US,2022-04-28 00:06:59,48.2325,-101.2963,44.82,61,0,17.27
394,Avdon,RU,2022-04-28 00:06:59,54.6667,55.7167,56.52,93,100,13.42
395,Kurmanayevka,RU,2022-04-28 00:07:00,52.5093,52.0675,58.53,87,98,9.06
396,Bima,ID,2022-04-28 00:07:00,-8.4667,118.7167,79.84,75,78,0.98
397,Gushikawa,JP,2022-04-28 00:07:00,26.3544,127.8686,80.6,78,40,11.5
398,Te Anau,NZ,2022-04-28 00:07:01,-45.4167,167.7167,54.09,71,35,0.76
399,Coruripe,BR,2022-04-28 00:07:01,-10.1256,-36.1756,77.34,83,90,3.83
400,Am Timan,TD,2022-04-28 00:07:01,11.0297,20.2827,83.16,52,100,5.5
401,Kununurra,AU,2022-04-28 00:07:02,-15.7667,128.7333,82.38,69,92,0.0
402,Kotovo,RU,2022-04-28 00:07:02,50.3211,44.8012,50.02,83,29,8.95
403,Milkovo,RU,2022-04-28 00:07:02,54.7167,158.6167,31.1,88,100,13.0
404,Ancud,CL,2022-04-28 00:07:02,-41.8697,-73.8203,46.62,74,24,13.15
405,Carahue,CL,2022-04-28 00:07:03,-38.7,-73.1667,42.78,92,28,3.44
406,Broome,US,2022-04-28 00:07:03,42.2506,-75.833,36.86,69,100,11.99
407,Najran,SA,2022-04-28 00:07:03,17.4924,44.1277,69.64,44,25,3.83
408,Vikersund,NO,2022-04-28 00:07:04,59.9659,9.995,40.55,86,28,3.58
409,Eenhana,NA,2022-04-28 00:07:04,-17.4667,16.3333,72.19,41,98,8.23
410,Ola,RU,2022-04-28 00:07:04,59.5833,151.2833,34.14,58,100,19.53
411,Beringovskiy,RU,2022-04-28 00:07:05,63.05,179.3167,31.98,99,100,6.04
412,Funadhoo,MV,2022-04-28 00:07:05,6.15,73.2667,84.16,73,87,5.23
413,Alyangula,AU,2022-04-28 00:07:05,-13.8483,136.4192,84.22,67,62,4.21
414,Kaeo,NZ,2022-04-28 00:07:06,-35.1,173.7833,65.32,87,83,6.78
415,Okahandja,NA,2022-04-28 00:07:06,-21.9833,16.9167,64.67,41,65,8.59
416,Lagunas,PE,2022-04-28 00:07:06,-5.2269,-75.6753,75.58,94,100,1.05
417,San Matias,BO,2022-04-28 00:07:07,-16.3667,-58.4,79.12,59,14,5.21
418,Ushtobe,KZ,2022-04-28 00:07:07,45.2514,77.9838,49.17,39,0,3.83
419,Potchefstroom,ZA,2022-04-28 00:07:07,-26.7167,27.1,49.71,57,0,2.64
420,Opuwo,NA,2022-04-28 00:07:08,-18.0607,13.84,70.18,39,17,1.1
421,The Pas,CA,2022-04-28 00:04:31,53.8251,-101.2541,39.16,72,92,13.0
422,Dalhousie,IN,2022-04-28 00:07:08,32.5333,75.9833,58.77,32,0,10.29
423,Tucuman,AR,2022-04-28 00:07:08,-26.8241,-65.2226,62.6,77,100,2.3
424,Phonhong,LA,2022-04-28 00:07:09,18.5007,102.4166,79.92,71,99,2.37
425,Ternate,ID,2022-04-28 00:07:09,0.8,127.4,81.52,78,100,3.85
426,Tiznit,MA,2022-04-28 00:07:10,29.5833,-9.5,58.62,80,1,5.23
427,Canto Do Buriti,BR,2022-04-28 00:07:10,-8.11,-42.9444,76.8,44,100,2.48
428,Narsaq,GL,2022-04-28 00:04:37,60.9167,-46.05,43.02,86,100,4.92
429,Matara,LK,2022-04-28 00:07:10,5.9485,80.5353,78.98,86,26,0.92
430,Wenling,CN,2022-04-28 00:07:11,28.3669,121.36,60.96,82,96,4.34
431,Agua Buena,PA,2022-04-28 00:07:11,7.8167,-80.4,76.77,99,100,6.35
432,Klyuchi,RU,2022-04-28 00:07:11,52.2667,79.1667,51.58,51,73,6.2
433,Alta Floresta,BR,2022-04-28 00:05:38,-9.8756,-56.0861,76.5,75,72,3.2
434,Samfya,ZM,2022-04-28 00:07:12,-11.3649,29.5565,62.6,89,27,9.19
435,Kirakira,SB,2022-04-28 00:07:12,-10.4544,161.9205,83.84,77,82,6.02
436,Barabinsk,RU,2022-04-28 00:07:12,55.3571,78.357,49.77,56,80,12.21
437,Daultala,PK,2022-04-28 00:07:13,33.1925,73.1413,77.63,24,3,4.68
438,Berlevag,NO,2022-04-28 00:07:13,70.8578,29.0864,21.0,75,100,14.63
439,Sao Joao Da Barra,BR,2022-04-28 00:04:37,-21.6403,-41.0511,76.3,85,8,12.64
440,Salalah,OM,2022-04-28 00:04:01,17.0151,54.0924,79.59,83,17,3.33
441,Dalbandin,PK,2022-04-28 00:07:13,28.8947,64.4101,79.9,18,27,5.66
442,Weston,US,2022-04-28 00:05:43,26.1004,-80.3998,79.02,68,20,8.05
443,Garissa,KE,2022-04-28 00:07:14,-0.4536,39.6401,78.4,82,80,12.64
444,Pringsewu,ID,2022-04-28 00:07:14,-5.3582,104.9744,72.75,98,100,3.58
445,Gondanglegi,ID,2022-04-28 00:07:15,-7.7479,112.0132,77.94,88,87,2.55
446,Mount Isa,AU,2022-04-28 00:07:15,-20.7333,139.5,82.17,61,42,4.61
447,Mormugao,IN,2022-04-28 00:07:15,15.4,73.8,83.12,79,22,9.13
448,Morondava,MG,2022-04-28 00:07:16,-20.2833,44.2833,74.28,70,27,14.76
449,Belyy Yar,RU,2022-04-28 00:07:16,53.6039,91.3903,35.49,69,0,6.71
450,Linares,CL,2022-04-28 00:07:16,-35.85,-71.6,49.26,82,60,2.62
451,Carupano,VE,2022-04-28 00:07:17,10.6678,-63.2585,77.0,89,97,3.09
452,Bandarbeyla,SO,2022-04-28 00:07:17,9.4942,50.8122,81.3,78,91,4.79
453,Weymouth,US,2022-04-28 00:02:22,42.2209,-70.9398,50.76,49,86,11.01
454,Salta,AR,2022-04-28 00:07:18,-24.7859,-65.4117,64.58,85,100,1.99
455,Buckingham,GB,2022-04-28 00:07:18,51.9997,-0.9878,45.45,82,46,1.01
456,Mumford,GH,2022-04-28 00:07:18,5.2618,-0.759,80.04,82,97,11.54
457,Atasu,KZ,2022-04-28 00:07:19,48.6814,71.6433,49.95,51,10,3.31
458,Ballina,AU,2022-04-28 00:07:19,-28.8667,153.5667,72.01,93,34,8.3
459,Khailar,IN,2022-04-28 00:07:19,25.35,78.5333,87.39,13,0,2.93
460,Asosa,ET,2022-04-28 00:07:20,10.0667,34.5333,68.41,54,85,1.79
461,Bom Jesus Do Galho,BR,2022-04-28 00:07:20,-19.8289,-42.3161,66.2,77,0,3.31
462,Gornopravdinsk,RU,2022-04-28 00:07:20,60.05,69.9,47.55,99,96,5.12
463,Sao Gabriel Da Cachoeira,BR,2022-04-28 00:07:21,-0.1303,-67.0892,74.95,94,84,1.34
464,Chapais,CA,2022-04-28 00:02:51,49.7834,-74.8492,27.52,73,68,12.95
465,Maceio,BR,2022-04-28 00:05:20,-9.6658,-35.7353,78.24,83,75,3.44
466,Soyo,AO,2022-04-28 00:07:21,-6.1349,12.3689,77.45,90,91,6.17
467,Deer Lake,CA,2022-04-28 00:05:50,49.1667,-57.4316,45.21,96,100,2.93
468,Kommunisticheskiy,RU,2022-04-28 00:07:22,61.6789,64.4819,36.39,98,97,0.58
469,Jinchang,CN,2022-04-28 00:07:22,38.4953,102.1739,49.69,49,2,5.48
470,Rosetta,EG,2022-04-28 00:07:23,31.4044,30.4164,62.87,75,0,4.52
471,Platanos,GR,2022-04-28 00:07:23,37.6667,21.6167,61.09,65,12,3.94
472,Pemangkat,ID,2022-04-28 00:06:03,1.1667,108.9667,79.34,87,99,4.21
473,Jati,PK,2022-04-28 00:07:23,24.3539,68.2671,79.5,77,6,9.51
474,Mount Gambier,AU,2022-04-28 00:04:52,-37.8333,140.7667,64.31,82,100,11.5
475,Tamandare,BR,2022-04-28 00:07:24,-8.7597,-35.1047,77.67,81,94,4.94
476,Methoni,GR,2022-04-28 00:05:04,36.8197,21.7049,65.21,62,1,2.71
477,Xingyi,CN,2022-04-28 00:07:24,24.1877,102.817,63.77,41,1,3.13
478,El Molino,CO,2022-04-28 00:07:25,10.6523,-72.924,75.15,93,100,3.76
479,Punta Alta,AR,2022-04-28 00:07:25,-38.8759,-62.0736,59.56,36,54,26.4
480,Umarkot,PK,2022-04-28 00:07:26,25.3616,69.7362,81.66,51,0,11.1
481,Brest,BY,2022-04-28 00:07:26,52.1,23.7,40.51,70,62,6.42
482,Husavik,IS,2022-04-28 00:07:26,66.0449,-17.3389,37.72,88,69,2.59
483,Cedar City,US,2022-04-28 00:07:27,37.6775,-113.0619,68.97,14,0,21.85
484,Alegrete,BR,2022-04-28 00:07:27,-29.7831,-55.7919,71.65,94,86,8.75
485,Urengoy,RU,2022-04-28 00:07:27,65.9667,78.3667,21.78,92,90,8.3
486,Yenangyaung,MM,2022-04-28 00:07:28,20.4667,94.8833,87.24,57,0,2.71
487,Bangalore,IN,2022-04-28 00:07:28,12.9762,77.6033,74.84,78,75,4.61
488,Solvychegodsk,RU,2022-04-28 00:07:28,61.3305,46.9156,22.3,87,95,7.96
489,Boyolangu,ID,2022-04-28 00:03:21,-8.1181,111.8935,77.52,86,100,5.75
490,Elizabeth City,US,2022-04-28 00:07:29,36.2946,-76.2511,62.01,61,0,10.36
491,Wagar,SD,2022-04-28 00:07:29,16.1525,36.2032,85.95,7,2,9.28
492,Jumla,NP,2022-04-28 00:07:29,29.2747,82.1838,50.34,56,0,5.44
493,Alto Araguaia,BR,2022-04-28 00:07:30,-17.3147,-53.2153,71.71,59,27,4.52
494,Nouakchott,MR,2022-04-28 00:07:30,18.0858,-15.9785,73.33,71,0,14.99
495,Longview,US,2022-04-28 00:07:30,32.5007,-94.7405,79.05,34,0,6.91
496,Morant Bay,JM,2022-04-28 00:07:31,17.8815,-76.4093,74.71,83,36,8.43
497,Nouadhibou,MR,2022-04-28 00:07:31,20.931,-17.0347,65.05,82,0,23.87
498,Santa Isabel Do Rio Negro,BR,2022-04-28 00:07:31,-0.4139,-65.0192,79.27,81,97,2.3
499,Korla,CN,2022-04-28 00:07:32,41.7597,86.1469,49.84,72,100,21.23
500,Vardo,NO,2022-04-28 00:07:32,70.3705,31.1107,22.62,75,96,13.98
501,Kungurtug,RU,2022-04-28 00:07:32,50.5994,97.5228,32.0,67,57,1.07
502,Saint-Georges,GD,2022-04-28 00:07:32,12.0564,-61.7485,77.14,87,100,9.46
503,Mangan,IN,2022-04-28 00:07:33,27.5167,88.5333,66.88,66,12,5.41
504,Ahipara,NZ,2022-04-28 00:07:33,-35.1667,173.1667,65.5,59,70,5.68
505,Virginia Beach,US,2022-04-28 00:07:33,36.8529,-75.978,65.01,60,0,11.5
506,Mao,ES,2022-04-28 00:07:33,39.8885,4.2658,57.76,94,0,9.22
507,Sawtell,AU,2022-04-28 00:07:34,-30.3833,153.1,75.22,69,75,8.05
508,Yuryevets,RU,2022-04-28 00:07:34,57.3201,43.1041,31.37,85,97,14.61
509,Leningradskiy,RU,2022-04-28 00:07:34,69.3833,178.4167,26.89,88,100,11.01
510,Pasighat,IN,2022-04-28 00:07:35,28.0667,95.3333,70.54,72,100,3.09
511,Tanout,NE,2022-04-28 00:07:35,14.9709,8.8879,82.81,14,10,6.62
512,Chulumani,BO,2022-04-28 00:07:35,-16.4096,-67.5263,66.69,92,92,1.19
513,Mountain Home,US,2022-04-28 00:07:36,43.133,-115.6912,63.88,29,0,20.71
514,Tyumentsevo,RU,2022-04-28 00:07:36,53.3224,81.498,47.59,54,9,5.73
515,Tambopata,PE,2022-04-28 00:07:36,-12.7333,-69.1833,75.72,88,100,1.54
516,Bam,IR,2022-04-28 00:07:37,29.106,58.357,72.73,35,21,2.04
517,Kruisfontein,ZA,2022-04-28 00:06:10,-34.0033,24.7314,56.75,45,3,7.09
518,Aripuana,BR,2022-04-28 00:07:37,-9.1667,-60.6333,78.22,69,91,0.13
519,Banamba,ML,2022-04-28 00:07:37,13.55,-7.45,84.67,19,0,8.01
520,Lompoc,US,2022-04-28 00:07:38,34.6391,-120.4579,69.57,68,0,35.01
521,Bacolod,PH,2022-04-28 00:07:38,10.6667,122.95,83.89,71,98,5.97
522,Russell,US,2022-04-28 00:07:38,32.3502,-85.1999,74.8,60,0,0.0
523,Sangre Grande,TT,2022-04-28 00:07:38,10.5835,-61.1177,78.19,93,91,4.7
524,Farafangana,MG,2022-04-28 00:07:39,-22.8167,47.8333,72.93,66,82,17.87
525,Jaciara,BR,2022-04-28 00:07:39,-15.9653,-54.9683,72.68,60,5,2.42
526,Esil,KZ,2022-04-28 00:07:39,51.9556,66.4042,53.35,62,51,9.24
527,Saint-Francois,FR,2022-04-28 00:07:40,46.4154,3.9054,42.67,93,0,2.3
528,Alenquer,BR,2022-04-28 00:07:40,-1.9417,-54.7383,76.32,88,80,1.88
529,Wattegama,LK,2022-04-28 00:07:40,6.7989,81.4808,76.01,91,8,3.13
530,Nyurba,RU,2022-04-28 00:07:41,63.2842,118.3319,27.19,78,88,4.94
531,Ozinki,RU,2022-04-28 00:07:41,51.1786,49.6769,59.86,89,100,15.82
532,Zonguldak,TR,2022-04-28 00:06:09,41.25,31.8333,48.87,86,3,1.61
533,Tikhvin,RU,2022-04-28 00:07:41,59.6451,33.5294,24.22,76,14,3.02
534,Havoysund,NO,2022-04-28 00:07:42,70.9963,24.6622,25.03,60,100,20.58
535,Nanchang,CN,2022-04-28 00:07:42,28.6833,115.8833,70.12,90,92,4.54
536,Komsomolskiy,UZ,2022-04-28 00:06:10,40.4272,71.7189,58.35,72,7,2.73
537,Tabou,CI,2022-04-28 00:07:42,4.423,-7.3528,80.4,83,98,6.26
538,Bagn,NO,2022-04-28 00:07:43,60.8225,9.5521,29.07,92,64,5.12
539,Bartica,GY,2022-04-28 00:07:43,6.4,-58.6167,79.12,98,88,2.51
540,Tukrah,LY,2022-04-28 00:07:43,32.5341,20.5791,66.09,43,28,15.7
541,San Quintin,MX,2022-04-28 00:04:34,30.4833,-115.95,63.05,69,0,14.88
542,Ocampo,MX,2022-04-28 00:07:43,21.65,-101.5,65.16,45,52,22.03
543,Gawler,AU,2022-04-28 00:07:44,-34.6,138.7333,74.25,62,100,8.03
544,Belaya Gora,RU,2022-04-28 00:07:44,68.5333,146.4167,15.66,88,100,6.2
545,Bouna,CI,2022-04-28 00:07:44,9.2667,-3.0,80.06,65,99,6.31
546,South Shields,GB,2022-04-28 00:07:45,54.9986,-1.4323,44.2,70,75,2.3
547,Antalaha,MG,2022-04-28 00:07:45,-14.9003,50.2788,72.52,91,8,2.62
548,Livingston,GB,2022-04-28 00:04:34,55.9029,-3.5226,39.85,92,0,2.3
549,Hun,LY,2022-04-28 00:07:45,29.1268,15.9477,79.16,15,0,25.37
550,Floriano,BR,2022-04-28 00:07:46,-6.7669,-43.0225,77.52,64,88,2.95
551,Kamenka,RU,2022-04-28 00:07:46,51.3223,42.7678,44.62,83,3,7.74
552,Kaitangata,NZ,2022-04-28 00:07:46,-46.2817,169.8464,55.83,65,13,4.38
553,Havre,FR,2022-04-28 00:07:46,49.5833,0.3333,46.8,81,0,14.97
554,Abbeville,FR,2022-04-28 00:06:19,50.1,1.8333,46.36,85,31,9.08
555,Camabatela,AO,2022-04-28 00:07:47,-8.1881,15.375,62.47,96,91,3.2
556,Vrangel,RU,2022-04-28 00:07:47,42.7297,133.0839,48.43,47,22,6.96
557,Taybad,IR,2022-04-28 00:07:47,34.74,60.7756,70.03,36,55,10.29
558,Kongsvinger,NO,2022-04-28 00:07:48,60.1905,11.9977,32.67,70,71,4.07
559,Kaura Namoda,NG,2022-04-28 00:07:48,12.5898,6.5779,90.88,22,61,4.34
560,West Wendover,US,2022-04-28 00:07:48,40.7391,-114.0733,70.81,26,0,9.22
561,Wanning,CN,2022-04-28 00:07:49,18.8003,110.3967,81.59,82,12,8.08
562,Waingapu,ID,2022-04-28 00:07:49,-9.6567,120.2641,78.4,74,100,2.98
563,Portland,US,2022-04-28 00:04:12,45.5234,-122.6762,58.77,61,100,5.01
564,Nizhniy Kuranakh,RU,2022-04-28 00:07:49,58.8353,125.4869,29.73,64,99,5.97
565,Nyrob,RU,2022-04-28 00:07:50,60.733,56.7202,31.19,99,59,2.68
566,Angoche,MZ,2022-04-28 00:07:50,-16.2325,39.9086,75.94,77,77,17.72
567,Shangqiu,CN,2022-04-28 00:07:50,34.45,115.65,57.65,34,90,10.96
568,Kainan,JP,2022-04-28 00:07:51,34.15,135.2,61.48,56,94,8.3
569,Pangnirtung,CA,2022-04-28 00:07:51,66.1451,-65.7125,3.94,79,85,8.48
570,Tutoia,BR,2022-04-28 00:07:51,-2.7619,-42.2744,78.67,88,74,6.64
